title,url,time_published,source,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
ASTS Inks Partnership to Boost Satellite Bandwidth: Stock to Gain?,https://www.zacks.com/stock/news/2381147/asts-inks-partnership-to-boost-satellite-bandwidth-stock-to-gain,2024-12-09 20:00:00,Zacks Commentary,0.282058,Somewhat-Bullish,"[{'ticker': 'AVNW', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.162391', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CDNS', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.058325', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'T', 'relevance_score': '0.042346', 'ticker_sentiment_score': '0.139073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.101581', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMTL', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.162391', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ASTS', 'relevance_score': '0.475985', 'ticker_sentiment_score': '0.37555', 'ticker_sentiment_label': 'Bullish'}]"
Genpact Stock Advances 31% in a Year: Here's What to Know,https://www.zacks.com/stock/news/2381145/genpact-stock-advances-31-in-a-year-heres-what-to-know,2024-12-09 20:00:00,Zacks Commentary,0.359924,Bullish,"[{'ticker': 'APP', 'relevance_score': '0.353059', 'ticker_sentiment_score': '0.247549', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PSN', 'relevance_score': '0.353059', 'ticker_sentiment_score': '0.200521', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'G', 'relevance_score': '0.747807', 'ticker_sentiment_score': '0.545294', 'ticker_sentiment_label': 'Bullish'}]"
Genpact Stock Advances 31% in a Year: Here's What to Know,https://www.zacks.com/stock/news/2381145/genpact-stock-advances-31-in-a-year-heres-what-to-know,2024-12-09 20:00:00,Zacks Commentary,0.359924,Bullish,"[{'ticker': 'APP', 'relevance_score': '0.353059', 'ticker_sentiment_score': '0.247549', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PSN', 'relevance_score': '0.353059', 'ticker_sentiment_score': '0.200521', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'G', 'relevance_score': '0.747807', 'ticker_sentiment_score': '0.545294', 'ticker_sentiment_label': 'Bullish'}]"
ASTS Inks Partnership to Boost Satellite Bandwidth: Stock to Gain?,https://www.zacks.com/stock/news/2381147/asts-inks-partnership-to-boost-satellite-bandwidth-stock-to-gain,2024-12-09 20:00:00,Zacks Commentary,0.282058,Somewhat-Bullish,"[{'ticker': 'AVNW', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.162391', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CDNS', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.058325', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'T', 'relevance_score': '0.042346', 'ticker_sentiment_score': '0.139073', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VZ', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.101581', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CMTL', 'relevance_score': '0.084572', 'ticker_sentiment_score': '0.162391', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ASTS', 'relevance_score': '0.475985', 'ticker_sentiment_score': '0.37555', 'ticker_sentiment_label': 'Bullish'}]"
Looking Into SPS Commerce's Recent Short Interest - SPS Commerce  ( NASDAQ:SPSC ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398572/looking-into-sps-commerces-recent-short-interest,2024-12-09 20:00:21,Benzinga,0.287757,Somewhat-Bullish,"[{'ticker': 'SPSC', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.148634', 'ticker_sentiment_label': 'Neutral'}]"
Looking Into SPS Commerce's Recent Short Interest - SPS Commerce  ( NASDAQ:SPSC ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398572/looking-into-sps-commerces-recent-short-interest,2024-12-09 20:00:21,Benzinga,0.287757,Somewhat-Bullish,"[{'ticker': 'SPSC', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.148634', 'ticker_sentiment_label': 'Neutral'}]"
How Is The Market Feeling About Paycom Software? - Paycom Software  ( NYSE:PAYC ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398575/how-is-the-market-feeling-about-paycom-software,2024-12-09 20:00:26,Benzinga,0.262256,Somewhat-Bullish,"[{'ticker': 'PAYC', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.079385', 'ticker_sentiment_label': 'Neutral'}]"
How Is The Market Feeling About Paycom Software? - Paycom Software  ( NYSE:PAYC ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398575/how-is-the-market-feeling-about-paycom-software,2024-12-09 20:00:26,Benzinga,0.262256,Somewhat-Bullish,"[{'ticker': 'PAYC', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.079385', 'ticker_sentiment_label': 'Neutral'}]"
New Content Creator Fellowship Launched,https://www.benzinga.com/pressreleases/24/12/n42398800/new-content-creator-fellowship-launched,2024-12-09 20:10:00,Benzinga,0.465004,Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.353688', 'ticker_sentiment_score': '0.517212', 'ticker_sentiment_label': 'Bullish'}]"
New Content Creator Fellowship Launched,https://www.benzinga.com/pressreleases/24/12/n42398800/new-content-creator-fellowship-launched,2024-12-09 20:10:00,Benzinga,0.465004,Bullish,"[{'ticker': 'GOOG', 'relevance_score': '0.353688', 'ticker_sentiment_score': '0.517212', 'ticker_sentiment_label': 'Bullish'}]"
Peering Into Bitdeer Technologies's Recent Short Interest - Bitdeer Technologies  ( NASDAQ:BTDR ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398896/peering-into-bitdeer-technologiess-recent-short-interest,2024-12-09 20:15:23,Benzinga,0.292162,Somewhat-Bullish,"[{'ticker': 'BTDR', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.148634', 'ticker_sentiment_label': 'Neutral'}]"
Peering Into Bitdeer Technologies's Recent Short Interest - Bitdeer Technologies  ( NASDAQ:BTDR ) ,https://www.benzinga.com/insights/short-sellers/24/12/42398896/peering-into-bitdeer-technologiess-recent-short-interest,2024-12-09 20:15:23,Benzinga,0.292162,Somewhat-Bullish,"[{'ticker': 'BTDR', 'relevance_score': '0.209365', 'ticker_sentiment_score': '0.148634', 'ticker_sentiment_label': 'Neutral'}]"
"If You Invested $1000 In This Stock 5 Years Ago, You Would Have This Much Today - Deere  ( NYSE:DE ) ",https://www.benzinga.com/insights/news/24/12/42399139/if-you-invested-1000-in-this-stock-5-years-ago-you-would-have-this-much-today,2024-12-09 20:30:47,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'DE', 'relevance_score': '0.95919', 'ticker_sentiment_score': '0.384695', 'ticker_sentiment_label': 'Bullish'}]"
"If You Invested $1000 In This Stock 5 Years Ago, You Would Have This Much Today - Deere  ( NYSE:DE ) ",https://www.benzinga.com/insights/news/24/12/42399139/if-you-invested-1000-in-this-stock-5-years-ago-you-would-have-this-much-today,2024-12-09 20:30:47,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'DE', 'relevance_score': '0.95919', 'ticker_sentiment_score': '0.384695', 'ticker_sentiment_label': 'Bullish'}]"
Workday's Options Frenzy: What You Need to Know - Workday  ( NASDAQ:WDAY ) ,https://www.benzinga.com/insights/options/24/12/42399161/workdays-options-frenzy-what-you-need-to-know,2024-12-09 20:31:08,Benzinga,0.160408,Somewhat-Bullish,"[{'ticker': 'WDAY', 'relevance_score': '0.748643', 'ticker_sentiment_score': '0.082007', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.07031', 'ticker_sentiment_score': '-0.007083', 'ticker_sentiment_label': 'Neutral'}]"
Workday's Options Frenzy: What You Need to Know - Workday  ( NASDAQ:WDAY ) ,https://www.benzinga.com/insights/options/24/12/42399161/workdays-options-frenzy-what-you-need-to-know,2024-12-09 20:31:08,Benzinga,0.160408,Somewhat-Bullish,"[{'ticker': 'WDAY', 'relevance_score': '0.748643', 'ticker_sentiment_score': '0.082007', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BCS', 'relevance_score': '0.07031', 'ticker_sentiment_score': '-0.007083', 'ticker_sentiment_label': 'Neutral'}]"
This Is What Whales Are Betting On Snowflake - Snowflake  ( NYSE:SNOW ) ,https://www.benzinga.com/insights/options/24/12/42399164/this-is-what-whales-are-betting-on-snowflake,2024-12-09 20:31:13,Benzinga,0.215116,Somewhat-Bullish,"[{'ticker': 'SNOW', 'relevance_score': '0.855251', 'ticker_sentiment_score': '0.332714', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.082963', 'ticker_sentiment_score': '0.056599', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.082963', 'ticker_sentiment_score': '0.056599', 'ticker_sentiment_label': 'Neutral'}]"
This Is What Whales Are Betting On Snowflake - Snowflake  ( NYSE:SNOW ) ,https://www.benzinga.com/insights/options/24/12/42399164/this-is-what-whales-are-betting-on-snowflake,2024-12-09 20:31:13,Benzinga,0.215116,Somewhat-Bullish,"[{'ticker': 'SNOW', 'relevance_score': '0.855251', 'ticker_sentiment_score': '0.332714', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.082963', 'ticker_sentiment_score': '0.056599', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.082963', 'ticker_sentiment_score': '0.056599', 'ticker_sentiment_label': 'Neutral'}]"
"Bitcoin, Ethereum, Dogecoin Turn Red: 'Timeline Got Bearish,' Trader Notes",https://www.benzinga.com/markets/cryptocurrency/24/12/42399235/bitcoin-ethereum-dogecoin-turn-red-timeline-got-bearish-trader-notes,2024-12-09 20:34:27,Benzinga,0.387639,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSTR', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.398538', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.853391', 'ticker_sentiment_score': '0.586918', 'ticker_sentiment_label': 'Bullish'}]"
"Bitcoin, Ethereum, Dogecoin Turn Red: 'Timeline Got Bearish,' Trader Notes",https://www.benzinga.com/markets/cryptocurrency/24/12/42399235/bitcoin-ethereum-dogecoin-turn-red-timeline-got-bearish-trader-notes,2024-12-09 20:34:27,Benzinga,0.387639,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSTR', 'relevance_score': '0.128135', 'ticker_sentiment_score': '0.398538', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'CRYPTO:BTC', 'relevance_score': '0.853391', 'ticker_sentiment_score': '0.586918', 'ticker_sentiment_label': 'Bullish'}]"
Looking Into AT&T's Recent Short Interest - AT&T  ( NYSE:T ) ,https://www.benzinga.com/insights/short-sellers/24/12/42399338/looking-into-at-ts-recent-short-interest,2024-12-09 20:45:13,Benzinga,0.264538,Somewhat-Bullish,"[{'ticker': 'T', 'relevance_score': '0.107016', 'ticker_sentiment_score': '0.032158', 'ticker_sentiment_label': 'Neutral'}]"
Looking Into AT&T's Recent Short Interest - AT&T  ( NYSE:T ) ,https://www.benzinga.com/insights/short-sellers/24/12/42399338/looking-into-at-ts-recent-short-interest,2024-12-09 20:45:13,Benzinga,0.264538,Somewhat-Bullish,"[{'ticker': 'T', 'relevance_score': '0.107016', 'ticker_sentiment_score': '0.032158', 'ticker_sentiment_label': 'Neutral'}]"
"ZETA INVESTOR ALERT: Bronstein, Gewirtz and Grossman, LLC Announces an Investigation into Zeta Global Holdings Corp. and Encourages Investors to Contact the Firm - Zeta Global Holdings  ( NYSE:ZETA ) ",https://www.benzinga.com/pressreleases/24/12/g42399518/zeta-investor-alert-bronstein-gewirtz-and-grossman-llc-announces-an-investigation-into-zeta-global,2024-12-09 21:00:00,Benzinga,0.111778,Neutral,"[{'ticker': 'ZETA', 'relevance_score': '0.459624', 'ticker_sentiment_score': '0.192562', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"ZETA INVESTOR ALERT: Bronstein, Gewirtz and Grossman, LLC Announces an Investigation into Zeta Global Holdings Corp. and Encourages Investors to Contact the Firm - Zeta Global Holdings  ( NYSE:ZETA ) ",https://www.benzinga.com/pressreleases/24/12/g42399518/zeta-investor-alert-bronstein-gewirtz-and-grossman-llc-announces-an-investigation-into-zeta-global,2024-12-09 21:00:00,Benzinga,0.111778,Neutral,"[{'ticker': 'ZETA', 'relevance_score': '0.459624', 'ticker_sentiment_score': '0.192562', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Biomea Fusion Announces Preliminary Data from Ongoing COVALENT-103 Study of Investigational Covalent FLT3 Inhibitor BMF-500 in Relapsed or Refractory Acute Leukemia,https://www.globenewswire.com/news-release/2024/12/09/2994082/0/en/Biomea-Fusion-Announces-Preliminary-Data-from-Ongoing-COVALENT-103-Study-of-Investigational-Covalent-FLT3-Inhibitor-BMF-500-in-Relapsed-or-Refractory-Acute-Leukemia.html,2024-12-09 21:01:00,GlobeNewswire,0.119499,Neutral,"[{'ticker': 'BMEA', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.08259', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.022925', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Fluence Energy, Inc. Announces Convertible Notes Offering and Intention to Enter into Capped Call Transactions",https://www.globenewswire.com/news-release/2024/12/09/2994085/0/en/Fluence-Energy-Inc-Announces-Convertible-Notes-Offering-and-Intention-to-Enter-into-Capped-Call-Transactions.html,2024-12-09 21:01:00,GlobeNewswire,0.139068,Neutral,"[{'ticker': 'CURN', 'relevance_score': '0.013835', 'ticker_sentiment_score': '0.010951', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FLNC', 'relevance_score': '0.110335', 'ticker_sentiment_score': '0.047299', 'ticker_sentiment_label': 'Neutral'}]"
"Fluence Energy, Inc. Announces Convertible Notes Offering and Intention to Enter into Capped Call Transactions",https://www.globenewswire.com/news-release/2024/12/09/2994085/0/en/Fluence-Energy-Inc-Announces-Convertible-Notes-Offering-and-Intention-to-Enter-into-Capped-Call-Transactions.html,2024-12-09 21:01:00,GlobeNewswire,0.139068,Neutral,"[{'ticker': 'CURN', 'relevance_score': '0.013835', 'ticker_sentiment_score': '0.010951', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FLNC', 'relevance_score': '0.110335', 'ticker_sentiment_score': '0.047299', 'ticker_sentiment_label': 'Neutral'}]"
Biomea Fusion Announces Preliminary Data from Ongoing COVALENT-103 Study of Investigational Covalent FLT3 Inhibitor BMF-500 in Relapsed or Refractory Acute Leukemia,https://www.globenewswire.com/news-release/2024/12/09/2994082/0/en/Biomea-Fusion-Announces-Preliminary-Data-from-Ongoing-COVALENT-103-Study-of-Investigational-Covalent-FLT3-Inhibitor-BMF-500-in-Relapsed-or-Refractory-Acute-Leukemia.html,2024-12-09 21:01:00,GlobeNewswire,0.119499,Neutral,"[{'ticker': 'BMEA', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.08259', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.022925', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Fluence Energy, Inc. Announces Convertible Notes Offering and Intention to Enter into Capped Call Transactions - Fluence Energy  ( NASDAQ:FLNC ) ",https://www.benzinga.com/pressreleases/24/12/g42399590/fluence-energy-inc-announces-convertible-notes-offering-and-intention-to-enter-into-capped-call-tr,2024-12-09 21:01:38,Benzinga,0.141367,Neutral,"[{'ticker': 'CURN', 'relevance_score': '0.013677', 'ticker_sentiment_score': '0.010941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FLNC', 'relevance_score': '0.109082', 'ticker_sentiment_score': '0.045914', 'ticker_sentiment_label': 'Neutral'}]"
"Fluence Energy, Inc. Announces Convertible Notes Offering and Intention to Enter into Capped Call Transactions - Fluence Energy  ( NASDAQ:FLNC ) ",https://www.benzinga.com/pressreleases/24/12/g42399590/fluence-energy-inc-announces-convertible-notes-offering-and-intention-to-enter-into-capped-call-tr,2024-12-09 21:01:38,Benzinga,0.141367,Neutral,"[{'ticker': 'CURN', 'relevance_score': '0.013677', 'ticker_sentiment_score': '0.010941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FLNC', 'relevance_score': '0.109082', 'ticker_sentiment_score': '0.045914', 'ticker_sentiment_label': 'Neutral'}]"
"If You Invested $1000 In This Stock 10 Years Ago, You Would Have This Much Today - Palo Alto Networks  ( NASDAQ:PANW ) ",https://www.benzinga.com/insights/news/24/12/42399682/if-you-invested-1000-in-this-stock-10-years-ago-you-would-have-this-much-today,2024-12-09 21:04:12,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'PANW', 'relevance_score': '0.949596', 'ticker_sentiment_score': '0.383648', 'ticker_sentiment_label': 'Bullish'}]"
"If You Invested $1000 In This Stock 10 Years Ago, You Would Have This Much Today - Palo Alto Networks  ( NASDAQ:PANW ) ",https://www.benzinga.com/insights/news/24/12/42399682/if-you-invested-1000-in-this-stock-10-years-ago-you-would-have-this-much-today,2024-12-09 21:04:12,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'PANW', 'relevance_score': '0.949596', 'ticker_sentiment_score': '0.383648', 'ticker_sentiment_label': 'Bullish'}]"
Gaming Industry Visionary Bonnie Ross Joins Duolingo Board of Directors,https://www.globenewswire.com/news-release/2024/12/09/2994090/0/en/Gaming-Industry-Visionary-Bonnie-Ross-Joins-Duolingo-Board-of-Directors.html,2024-12-09 21:05:00,GlobeNewswire,0.470594,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.19661', 'ticker_sentiment_score': '0.165947', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.099066', 'ticker_sentiment_score': '0.305412', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DUOL', 'relevance_score': '0.616447', 'ticker_sentiment_score': '0.777249', 'ticker_sentiment_label': 'Bullish'}]"
Gaming Industry Visionary Bonnie Ross Joins Duolingo Board of Directors,https://www.globenewswire.com/news-release/2024/12/09/2994090/0/en/Gaming-Industry-Visionary-Bonnie-Ross-Joins-Duolingo-Board-of-Directors.html,2024-12-09 21:05:00,GlobeNewswire,0.470594,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.19661', 'ticker_sentiment_score': '0.165947', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.099066', 'ticker_sentiment_score': '0.305412', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DUOL', 'relevance_score': '0.616447', 'ticker_sentiment_score': '0.777249', 'ticker_sentiment_label': 'Bullish'}]"
Gaming Industry Visionary Bonnie Ross Joins Duolingo Board of Directors - Duolingo  ( NASDAQ:DUOL ) ,https://www.benzinga.com/pressreleases/24/12/g42399771/gaming-industry-visionary-bonnie-ross-joins-duolingo-board-of-directors,2024-12-09 21:05:34,Benzinga,0.457559,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.153848', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.089129', 'ticker_sentiment_score': '0.291609', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DUOL', 'relevance_score': '0.629492', 'ticker_sentiment_score': '0.775684', 'ticker_sentiment_label': 'Bullish'}]"
Gaming Industry Visionary Bonnie Ross Joins Duolingo Board of Directors - Duolingo  ( NASDAQ:DUOL ) ,https://www.benzinga.com/pressreleases/24/12/g42399771/gaming-industry-visionary-bonnie-ross-joins-duolingo-board-of-directors,2024-12-09 21:05:34,Benzinga,0.457559,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.153848', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.089129', 'ticker_sentiment_score': '0.291609', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DUOL', 'relevance_score': '0.629492', 'ticker_sentiment_score': '0.775684', 'ticker_sentiment_label': 'Bullish'}]"
"Oracle Q2 Earnings: Revenue Miss, EPS Miss, AI Growth, Ellison Says 'Opportunity Is Unimaginable' - Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/news/earnings/24/12/42400723/oracle-q2-earnings-revenue-miss-eps-miss-ai-growth-ellison-says-opportunity-is-unimaginable,2024-12-09 21:24:23,Benzinga,0.225099,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.075925', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.14355', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.912924', 'ticker_sentiment_score': '0.357594', 'ticker_sentiment_label': 'Bullish'}]"
"Oracle Q2 Earnings: Revenue Miss, EPS Miss, AI Growth, Ellison Says 'Opportunity Is Unimaginable' - Oracle  ( NYSE:ORCL ) ",https://www.benzinga.com/news/earnings/24/12/42400723/oracle-q2-earnings-revenue-miss-eps-miss-ai-growth-ellison-says-opportunity-is-unimaginable,2024-12-09 21:24:23,Benzinga,0.225099,Somewhat-Bullish,"[{'ticker': 'META', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.075925', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.090816', 'ticker_sentiment_score': '0.14355', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.912924', 'ticker_sentiment_score': '0.357594', 'ticker_sentiment_label': 'Bullish'}]"
"C3.ai Stock Rallies After Q2 Results, 'Seventh Consecutive Quarter Of Accelerating Revenue Growth' - C3.ai  ( NYSE:AI ) ",https://www.benzinga.com/news/earnings/24/12/42400744/c3ai-stock-rallies-after-q2-results-seventh-consecutive-quarter-of-accelerating-revenue-growth,2024-12-09 21:24:51,Benzinga,0.224604,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.222838', 'ticker_sentiment_score': '0.090896', 'ticker_sentiment_label': 'Neutral'}]"
"C3.ai Stock Rallies After Q2 Results, 'Seventh Consecutive Quarter Of Accelerating Revenue Growth' - C3.ai  ( NYSE:AI ) ",https://www.benzinga.com/news/earnings/24/12/42400744/c3ai-stock-rallies-after-q2-results-seventh-consecutive-quarter-of-accelerating-revenue-growth,2024-12-09 21:24:51,Benzinga,0.224604,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.222838', 'ticker_sentiment_score': '0.090896', 'ticker_sentiment_label': 'Neutral'}]"
This AI Stock Has Quietly Doubled in Value,https://www.zacks.com/commentary/2381154/this-ai-stock-has-quietly-doubled-in-value,2024-12-09 21:28:00,Zacks Commentary,0.154519,Somewhat-Bullish,"[{'ticker': 'SMCI', 'relevance_score': '0.676678', 'ticker_sentiment_score': '0.117752', 'ticker_sentiment_label': 'Neutral'}]"
This AI Stock Has Quietly Doubled in Value,https://www.zacks.com/commentary/2381154/this-ai-stock-has-quietly-doubled-in-value,2024-12-09 21:28:00,Zacks Commentary,0.154519,Somewhat-Bullish,"[{'ticker': 'SMCI', 'relevance_score': '0.676678', 'ticker_sentiment_score': '0.117752', 'ticker_sentiment_label': 'Neutral'}]"
"MongoDB Shares Climb After Blockbuster Q3 Results, FY25 Guidance Above Estimates - MongoDB  ( NASDAQ:MDB ) ",https://www.benzinga.com/news/earnings/24/12/42401269/mongodb-shares-climb-after-blockbuster-q3-results-fy25-guidance-above-estimates,2024-12-09 21:42:21,Benzinga,0.27453,Somewhat-Bullish,"[{'ticker': 'MDB', 'relevance_score': '0.735697', 'ticker_sentiment_score': '0.441666', 'ticker_sentiment_label': 'Bullish'}]"
"MongoDB Shares Climb After Blockbuster Q3 Results, FY25 Guidance Above Estimates - MongoDB  ( NASDAQ:MDB ) ",https://www.benzinga.com/news/earnings/24/12/42401269/mongodb-shares-climb-after-blockbuster-q3-results-fy25-guidance-above-estimates,2024-12-09 21:42:21,Benzinga,0.27453,Somewhat-Bullish,"[{'ticker': 'MDB', 'relevance_score': '0.735697', 'ticker_sentiment_score': '0.441666', 'ticker_sentiment_label': 'Bullish'}]"
SYM Shareholder Notice: Robbins LLP Reminds Investors of the Securities Class Action Filed Against Symbotic Inc. - Symbotic  ( NASDAQ:SYM ) ,https://www.benzinga.com/pressreleases/24/12/g42401788/sym-shareholder-notice-robbins-llp-reminds-investors-of-the-securities-class-action-filed-against-,2024-12-09 21:58:38,Benzinga,0.053122,Neutral,"[{'ticker': 'SYM', 'relevance_score': '0.601928', 'ticker_sentiment_score': '-0.010749', 'ticker_sentiment_label': 'Neutral'}]"
SYM Shareholder Notice: Robbins LLP Reminds Investors of the Securities Class Action Filed Against Symbotic Inc. - Symbotic  ( NASDAQ:SYM ) ,https://www.benzinga.com/pressreleases/24/12/g42401788/sym-shareholder-notice-robbins-llp-reminds-investors-of-the-securities-class-action-filed-against-,2024-12-09 21:58:38,Benzinga,0.053122,Neutral,"[{'ticker': 'SYM', 'relevance_score': '0.601928', 'ticker_sentiment_score': '-0.010749', 'ticker_sentiment_label': 'Neutral'}]"
"If You Invested $1000 In This Stock 15 Years Ago, You Would Have This Much Today - Verisk Analytics  ( NASDAQ:VRSK ) ",https://www.benzinga.com/insights/news/24/12/42401902/if-you-invested-1000-in-this-stock-15-years-ago-you-would-have-this-much-today,2024-12-09 22:02:08,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'VRSK', 'relevance_score': '0.9545', 'ticker_sentiment_score': '0.384186', 'ticker_sentiment_label': 'Bullish'}]"
"If You Invested $1000 In This Stock 15 Years Ago, You Would Have This Much Today - Verisk Analytics  ( NASDAQ:VRSK ) ",https://www.benzinga.com/insights/news/24/12/42401902/if-you-invested-1000-in-this-stock-15-years-ago-you-would-have-this-much-today,2024-12-09 22:02:08,Benzinga,0.238974,Somewhat-Bullish,"[{'ticker': 'VRSK', 'relevance_score': '0.9545', 'ticker_sentiment_score': '0.384186', 'ticker_sentiment_label': 'Bullish'}]"
Millicom  ( Tigo )  share repurchase activity,https://www.globenewswire.com/news-release/2024/12/09/2994115/0/en/Millicom-Tigo-share-repurchase-activity.html,2024-12-09 22:10:00,GlobeNewswire,0.10978,Neutral,"[{'ticker': 'TIGO', 'relevance_score': '0.747807', 'ticker_sentiment_score': '0.100695', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.181137', 'ticker_sentiment_score': '0.171881', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Millicom  ( Tigo )  share repurchase activity,https://www.globenewswire.com/news-release/2024/12/09/2994115/0/en/Millicom-Tigo-share-repurchase-activity.html,2024-12-09 22:10:00,GlobeNewswire,0.10978,Neutral,"[{'ticker': 'TIGO', 'relevance_score': '0.747807', 'ticker_sentiment_score': '0.100695', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'C', 'relevance_score': '0.181137', 'ticker_sentiment_score': '0.171881', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
